participant_num,trial_index,stimulus,task,word,correct,reaction_time,length,lgSUBTLWF,freqGroup
12,59,lxzctgr,lexical_decision,FALSE,TRUE,528,NA,NA,nonword
12,60,doing,lexical_decision,TRUE,TRUE,816,5,4.72,high
12,61,kwilt,lexical_decision,FALSE,TRUE,1653,NA,NA,nonword
12,62,snackle,lexical_decision,FALSE,TRUE,1196,NA,NA,nonword
12,63,doubles,lexical_decision,TRUE,TRUE,716,7,2.173,low
12,64,platter,lexical_decision,TRUE,TRUE,637,7,2.176,low
12,65,zvxqrdt,lexical_decision,FALSE,TRUE,573,NA,NA,nonword
13,2,believe,lexical_decision,TRUE,TRUE,1824,7,4.504,high
13,3,threp,lexical_decision,FALSE,FALSE,910,NA,NA,nonword
13,4,glonick,lexical_decision,FALSE,TRUE,816,NA,NA,nonword
13,5,morning,lexical_decision,TRUE,TRUE,629,7,4.35,high
13,6,plimber,lexical_decision,FALSE,TRUE,730,NA,NA,nonword
13,7,qwsdfge,lexical_decision,FALSE,TRUE,734,NA,NA,nonword
13,8,taunt,lexical_decision,TRUE,TRUE,623,5,1.518,low
13,9,flirp,lexical_decision,FALSE,TRUE,671,NA,NA,nonword
13,10,where,lexical_decision,TRUE,TRUE,714,5,4.97,high
13,11,sized,lexical_decision,TRUE,TRUE,831,5,1.518,low
13,12,woven,lexical_decision,TRUE,TRUE,692,5,1.518,low
13,13,nothing,lexical_decision,TRUE,TRUE,710,7,4.639,high
13,14,aided,lexical_decision,TRUE,TRUE,645,5,1.532,low
13,15,through,lexical_decision,TRUE,TRUE,521,7,4.448,high
13,16,looking,lexical_decision,TRUE,TRUE,645,7,4.344,high
13,17,sorry,lexical_decision,TRUE,TRUE,875,5,4.775,high
13,18,knitted,lexical_decision,TRUE,TRUE,548,7,1.532,low
13,19,blong,lexical_decision,FALSE,FALSE,646,NA,NA,nonword
13,20,heaving,lexical_decision,TRUE,TRUE,2026,7,1.505,low
13,21,bcrztxl,lexical_decision,FALSE,TRUE,610,NA,NA,nonword
13,22,glarp,lexical_decision,FALSE,TRUE,814,NA,NA,nonword
13,23,splinth,lexical_decision,FALSE,TRUE,594,NA,NA,nonword
13,24,gkfjvmd,lexical_decision,FALSE,TRUE,661,NA,NA,nonword
13,25,ploke,lexical_decision,FALSE,TRUE,1697,NA,NA,nonword
13,26,tipsy,lexical_decision,TRUE,TRUE,705,5,1.532,low
13,27,thought,lexical_decision,TRUE,TRUE,691,7,4.615,high
13,28,another,lexical_decision,TRUE,TRUE,532,7,4.415,high
13,29,lbmwq,lexical_decision,FALSE,TRUE,596,NA,NA,nonword
13,30,platter,lexical_decision,TRUE,TRUE,1090,7,2.176,low
13,31,ptbwx,lexical_decision,FALSE,TRUE,663,NA,NA,nonword
13,32,snackle,lexical_decision,FALSE,FALSE,751,NA,NA,nonword
13,33,bkgtl,lexical_decision,FALSE,TRUE,667,NA,NA,nonword
13,34,cjvgy,lexical_decision,FALSE,TRUE,707,NA,NA,nonword
13,35,lxzctgr,lexical_decision,FALSE,TRUE,555,NA,NA,nonword
13,36,right,lexical_decision,TRUE,FALSE,357,5,5.311,high
13,37,inhabit,lexical_decision,TRUE,TRUE,955,7,1.532,low
13,38,tromple,lexical_decision,FALSE,TRUE,1847,NA,NA,nonword
13,39,vqnfksp,lexical_decision,FALSE,TRUE,696,NA,NA,nonword
13,40,think,lexical_decision,TRUE,TRUE,594,5,5.138,high
13,41,tpszk,lexical_decision,FALSE,TRUE,791,NA,NA,nonword
13,42,fphql,lexical_decision,FALSE,TRUE,682,NA,NA,nonword
13,43,qwsdf,lexical_decision,FALSE,TRUE,482,NA,NA,nonword
13,44,exert,lexical_decision,TRUE,TRUE,942,5,1.544,low
13,45,talking,lexical_decision,TRUE,TRUE,597,7,4.405,high
13,46,going,lexical_decision,TRUE,TRUE,529,5,5.035,high
13,47,stend,lexical_decision,FALSE,FALSE,511,NA,NA,nonword
13,48,brote,lexical_decision,FALSE,TRUE,687,NA,NA,nonword
13,49,denim,lexical_decision,TRUE,TRUE,610,5,1.532,low
13,50,ptwxlbn,lexical_decision,FALSE,TRUE,475,NA,NA,nonword
13,51,kwilt,lexical_decision,FALSE,TRUE,536,NA,NA,nonword
13,52,doing,lexical_decision,TRUE,TRUE,537,5,4.72,high
13,53,zvxqrdt,lexical_decision,FALSE,TRUE,404,NA,NA,nonword
13,54,brendle,lexical_decision,FALSE,FALSE,529,NA,NA,nonword
13,55,maybe,lexical_decision,TRUE,TRUE,1102,5,4.674,high
13,56,pasty,lexical_decision,TRUE,TRUE,609,5,1.505,low
13,57,claster,lexical_decision,FALSE,FALSE,540,NA,NA,nonword
13,58,thing,lexical_decision,TRUE,TRUE,697,5,4.745,high
13,59,zxcvb,lexical_decision,FALSE,TRUE,564,NA,NA,nonword
13,60,doubles,lexical_decision,TRUE,TRUE,1339,7,2.173,low
13,61,trilogy,lexical_decision,TRUE,TRUE,764,7,1.518,low
13,62,ribbons,lexical_decision,TRUE,TRUE,1230,7,2.176,low
13,63,trinity,lexical_decision,TRUE,TRUE,663,7,2.176,low
13,64,hmfjpwb,lexical_decision,FALSE,TRUE,542,NA,NA,nonword
13,65,frosket,lexical_decision,FALSE,TRUE,951,NA,NA,nonword
14,2,inhabit,lexical_decision,TRUE,TRUE,1485,7,1.532,low
14,3,qwsdfge,lexical_decision,FALSE,TRUE,1116,NA,NA,nonword
14,4,ploke,lexical_decision,FALSE,FALSE,899,NA,NA,nonword
14,5,cjvgy,lexical_decision,FALSE,TRUE,632,NA,NA,nonword
14,6,tpszk,lexical_decision,FALSE,TRUE,772,NA,NA,nonword
14,7,stend,lexical_decision,FALSE,FALSE,743,NA,NA,nonword
14,8,nothing,lexical_decision,TRUE,TRUE,659,7,4.639,high
14,9,fphql,lexical_decision,FALSE,TRUE,588,NA,NA,nonword
14,10,lbmwq,lexical_decision,FALSE,TRUE,719,NA,NA,nonword
14,11,ribbons,lexical_decision,TRUE,TRUE,1110,7,2.176,low
14,12,flirp,lexical_decision,FALSE,FALSE,770,NA,NA,nonword
14,13,looking,lexical_decision,TRUE,TRUE,817,7,4.344,high
14,14,ptbwx,lexical_decision,FALSE,TRUE,964,NA,NA,nonword
14,15,brote,lexical_decision,FALSE,TRUE,746,NA,NA,nonword
14,16,glonick,lexical_decision,FALSE,TRUE,640,NA,NA,nonword
14,17,gkfjvmd,lexical_decision,FALSE,TRUE,731,NA,NA,nonword
14,18,doing,lexical_decision,TRUE,TRUE,833,5,4.72,high
14,19,vqnfksp,lexical_decision,FALSE,FALSE,546,NA,NA,nonword
14,20,sized,lexical_decision,TRUE,TRUE,1115,5,1.518,low
14,21,another,lexical_decision,TRUE,TRUE,1054,7,4.415,high
14,22,snackle,lexical_decision,FALSE,FALSE,782,NA,NA,nonword
14,23,zvxqrdt,lexical_decision,FALSE,TRUE,569,NA,NA,nonword
14,24,where,lexical_decision,TRUE,TRUE,634,5,4.97,high
14,25,trilogy,lexical_decision,TRUE,FALSE,544,7,1.518,low
14,26,doubles,lexical_decision,TRUE,TRUE,719,7,2.173,low
14,27,plimber,lexical_decision,FALSE,FALSE,746,NA,NA,nonword
14,28,blong,lexical_decision,FALSE,FALSE,669,NA,NA,nonword
14,29,tipsy,lexical_decision,TRUE,FALSE,659,5,1.532,low
14,30,talking,lexical_decision,TRUE,TRUE,943,7,4.405,high
14,31,threp,lexical_decision,FALSE,FALSE,1081,NA,NA,nonword
14,32,ptwxlbn,lexical_decision,FALSE,TRUE,584,NA,NA,nonword
14,33,bcrztxl,lexical_decision,FALSE,TRUE,515,NA,NA,nonword
14,34,sorry,lexical_decision,TRUE,TRUE,904,5,4.775,high
14,35,bkgtl,lexical_decision,FALSE,FALSE,566,NA,NA,nonword
14,36,exert,lexical_decision,TRUE,TRUE,941,5,1.544,low
14,37,taunt,lexical_decision,TRUE,FALSE,1110,5,1.518,low
14,38,glarp,lexical_decision,FALSE,FALSE,900,NA,NA,nonword
14,39,woven,lexical_decision,TRUE,TRUE,800,5,1.518,low
14,40,pasty,lexical_decision,TRUE,TRUE,642,5,1.505,low
14,41,frosket,lexical_decision,FALSE,FALSE,691,NA,NA,nonword
14,42,knitted,lexical_decision,TRUE,TRUE,1044,7,1.532,low
14,43,platter,lexical_decision,TRUE,TRUE,733,7,2.176,low
14,44,thing,lexical_decision,TRUE,TRUE,752,5,4.745,high
14,45,claster,lexical_decision,FALSE,FALSE,536,NA,NA,nonword
14,46,kwilt,lexical_decision,FALSE,TRUE,623,NA,NA,nonword
14,47,qwsdf,lexical_decision,FALSE,TRUE,738,NA,NA,nonword
14,48,trinity,lexical_decision,TRUE,TRUE,1873,7,2.176,low
14,49,denim,lexical_decision,TRUE,TRUE,569,5,1.532,low
14,50,thought,lexical_decision,TRUE,TRUE,916,7,4.615,high
14,51,lxzctgr,lexical_decision,FALSE,TRUE,567,NA,NA,nonword
14,52,believe,lexical_decision,TRUE,TRUE,630,7,4.504,high
14,53,tromple,lexical_decision,FALSE,FALSE,780,NA,NA,nonword
14,54,through,lexical_decision,TRUE,TRUE,482,7,4.448,high
14,55,aided,lexical_decision,TRUE,TRUE,684,5,1.532,low
14,56,morning,lexical_decision,TRUE,TRUE,615,7,4.35,high
14,57,zxcvb,lexical_decision,FALSE,TRUE,533,NA,NA,nonword
14,58,think,lexical_decision,TRUE,TRUE,528,5,5.138,high
14,59,brendle,lexical_decision,FALSE,FALSE,646,NA,NA,nonword
14,60,hmfjpwb,lexical_decision,FALSE,TRUE,615,NA,NA,nonword
14,61,going,lexical_decision,TRUE,TRUE,569,5,5.035,high
14,62,splinth,lexical_decision,FALSE,TRUE,1331,NA,NA,nonword
14,63,right,lexical_decision,TRUE,TRUE,663,5,5.311,high
14,64,maybe,lexical_decision,TRUE,TRUE,807,5,4.674,high
14,65,heaving,lexical_decision,TRUE,TRUE,509,7,1.505,low
15,2,flirp,lexical_decision,FALSE,TRUE,1830,NA,NA,nonword
15,3,snackle,lexical_decision,FALSE,TRUE,5073,NA,NA,nonword
15,4,heaving,lexical_decision,TRUE,TRUE,752,7,1.505,low
15,5,denim,lexical_decision,TRUE,TRUE,1110,5,1.532,low
15,6,thing,lexical_decision,TRUE,TRUE,1052,5,4.745,high
15,7,tipsy,lexical_decision,TRUE,TRUE,1355,5,1.532,low
15,8,threp,lexical_decision,FALSE,TRUE,1022,NA,NA,nonword
15,9,maybe,lexical_decision,TRUE,TRUE,844,5,4.674,high
15,10,doubles,lexical_decision,TRUE,TRUE,1154,7,2.173,low
15,11,plimber,lexical_decision,FALSE,TRUE,1366,NA,NA,nonword
15,12,lxzctgr,lexical_decision,FALSE,TRUE,1122,NA,NA,nonword
15,13,frosket,lexical_decision,FALSE,TRUE,1207,NA,NA,nonword
15,14,think,lexical_decision,TRUE,TRUE,797,5,5.138,high
15,15,hmfjpwb,lexical_decision,FALSE,TRUE,1109,NA,NA,nonword
15,16,nothing,lexical_decision,TRUE,TRUE,910,7,4.639,high
15,17,trilogy,lexical_decision,TRUE,TRUE,900,7,1.518,low
15,18,qwsdfge,lexical_decision,FALSE,TRUE,696,NA,NA,nonword
15,19,through,lexical_decision,TRUE,FALSE,1669,7,4.448,high
15,20,stend,lexical_decision,FALSE,TRUE,3164,NA,NA,nonword
15,21,ribbons,lexical_decision,TRUE,TRUE,1314,7,2.176,low
15,22,right,lexical_decision,TRUE,TRUE,766,5,5.311,high
15,23,bkgtl,lexical_decision,FALSE,TRUE,727,NA,NA,nonword
15,24,doing,lexical_decision,TRUE,TRUE,1044,5,4.72,high
15,25,morning,lexical_decision,TRUE,TRUE,891,7,4.35,high
15,26,gkfjvmd,lexical_decision,FALSE,TRUE,734,NA,NA,nonword
15,27,another,lexical_decision,TRUE,TRUE,788,7,4.415,high
15,28,glarp,lexical_decision,FALSE,TRUE,1430,NA,NA,nonword
15,29,splinth,lexical_decision,FALSE,TRUE,952,NA,NA,nonword
15,30,bcrztxl,lexical_decision,FALSE,TRUE,681,NA,NA,nonword
15,31,tromple,lexical_decision,FALSE,TRUE,1082,NA,NA,nonword
15,32,thought,lexical_decision,TRUE,TRUE,710,7,4.615,high
15,33,where,lexical_decision,TRUE,TRUE,825,5,4.97,high
15,34,glonick,lexical_decision,FALSE,TRUE,965,NA,NA,nonword
15,35,qwsdf,lexical_decision,FALSE,TRUE,712,NA,NA,nonword
15,36,fphql,lexical_decision,FALSE,TRUE,731,NA,NA,nonword
15,37,looking,lexical_decision,TRUE,TRUE,993,7,4.344,high
15,38,knitted,lexical_decision,TRUE,TRUE,973,7,1.532,low
15,39,taunt,lexical_decision,TRUE,TRUE,1084,5,1.518,low
15,40,ptbwx,lexical_decision,FALSE,TRUE,726,NA,NA,nonword
15,41,believe,lexical_decision,TRUE,TRUE,1233,7,4.504,high
15,42,going,lexical_decision,TRUE,TRUE,781,5,5.035,high
15,43,lbmwq,lexical_decision,FALSE,TRUE,720,NA,NA,nonword
15,44,sized,lexical_decision,TRUE,TRUE,921,5,1.518,low
15,45,kwilt,lexical_decision,FALSE,TRUE,1675,NA,NA,nonword
15,46,ptwxlbn,lexical_decision,FALSE,TRUE,831,NA,NA,nonword
15,47,ploke,lexical_decision,FALSE,TRUE,1721,NA,NA,nonword
15,48,claster,lexical_decision,FALSE,FALSE,626,NA,NA,nonword
15,49,trinity,lexical_decision,TRUE,TRUE,1139,7,2.176,low
15,50,woven,lexical_decision,TRUE,TRUE,2203,5,1.518,low
15,51,exert,lexical_decision,TRUE,TRUE,1069,5,1.544,low
15,52,inhabit,lexical_decision,TRUE,TRUE,906,7,1.532,low
15,53,talking,lexical_decision,TRUE,TRUE,799,7,4.405,high
15,54,brendle,lexical_decision,FALSE,TRUE,1227,NA,NA,nonword
15,55,brote,lexical_decision,FALSE,TRUE,1347,NA,NA,nonword
15,56,platter,lexical_decision,TRUE,TRUE,811,7,2.176,low
15,57,cjvgy,lexical_decision,FALSE,TRUE,847,NA,NA,nonword
15,58,pasty,lexical_decision,TRUE,FALSE,3018,5,1.505,low
15,59,zxcvb,lexical_decision,FALSE,TRUE,846,NA,NA,nonword
15,60,vqnfksp,lexical_decision,FALSE,TRUE,667,NA,NA,nonword
15,61,zvxqrdt,lexical_decision,FALSE,TRUE,565,NA,NA,nonword
15,62,sorry,lexical_decision,TRUE,TRUE,869,5,4.775,high
15,63,tpszk,lexical_decision,FALSE,TRUE,725,NA,NA,nonword
15,64,blong,lexical_decision,FALSE,TRUE,1616,NA,NA,nonword
15,65,aided,lexical_decision,TRUE,TRUE,861,5,1.532,low
16,2,right,lexical_decision,TRUE,TRUE,2223,5,5.311,high
16,3,bcrztxl,lexical_decision,FALSE,TRUE,1060,NA,NA,nonword
16,4,cjvgy,lexical_decision,FALSE,TRUE,626,NA,NA,nonword
16,5,glarp,lexical_decision,FALSE,FALSE,962,NA,NA,nonword
16,6,brote,lexical_decision,FALSE,TRUE,1534,NA,NA,nonword
16,7,sorry,lexical_decision,TRUE,TRUE,631,5,4.775,high
16,8,vqnfksp,lexical_decision,FALSE,TRUE,707,NA,NA,nonword
16,9,qwsdf,lexical_decision,FALSE,TRUE,594,NA,NA,nonword
16,10,stend,lexical_decision,FALSE,FALSE,763,NA,NA,nonword
16,11,nothing,lexical_decision,TRUE,FALSE,443,7,4.639,high
16,12,kwilt,lexical_decision,FALSE,TRUE,1835,NA,NA,nonword
16,13,where,lexical_decision,TRUE,TRUE,666,5,4.97,high
16,14,gkfjvmd,lexical_decision,FALSE,TRUE,651,NA,NA,nonword
16,15,ploke,lexical_decision,FALSE,TRUE,1084,NA,NA,nonword
16,16,ribbons,lexical_decision,TRUE,TRUE,590,7,2.176,low
16,17,going,lexical_decision,TRUE,TRUE,563,5,5.035,high
16,18,sized,lexical_decision,TRUE,TRUE,458,5,1.518,low
16,19,pasty,lexical_decision,TRUE,TRUE,411,5,1.505,low
16,20,looking,lexical_decision,TRUE,TRUE,402,7,4.344,high
16,21,brendle,lexical_decision,FALSE,FALSE,393,NA,NA,nonword
16,22,frosket,lexical_decision,FALSE,FALSE,469,NA,NA,nonword
16,23,knitted,lexical_decision,TRUE,TRUE,541,7,1.532,low
16,24,thought,lexical_decision,TRUE,TRUE,483,7,4.615,high
16,25,think,lexical_decision,TRUE,TRUE,412,5,5.138,high
16,26,qwsdfge,lexical_decision,FALSE,TRUE,653,NA,NA,nonword
16,27,through,lexical_decision,TRUE,TRUE,721,7,4.448,high
16,28,lxzctgr,lexical_decision,FALSE,TRUE,548,NA,NA,nonword
16,29,glonick,lexical_decision,FALSE,TRUE,1773,NA,NA,nonword
16,30,plimber,lexical_decision,FALSE,TRUE,1613,NA,NA,nonword
16,31,thing,lexical_decision,TRUE,TRUE,930,5,4.745,high
16,32,doubles,lexical_decision,TRUE,FALSE,662,7,2.173,low
16,33,claster,lexical_decision,FALSE,FALSE,838,NA,NA,nonword
16,34,maybe,lexical_decision,TRUE,TRUE,615,5,4.674,high
16,35,zvxqrdt,lexical_decision,FALSE,TRUE,642,NA,NA,nonword
16,36,hmfjpwb,lexical_decision,FALSE,TRUE,963,NA,NA,nonword
16,37,trinity,lexical_decision,TRUE,TRUE,1024,7,2.176,low
16,38,ptwxlbn,lexical_decision,FALSE,TRUE,677,NA,NA,nonword
16,39,tpszk,lexical_decision,FALSE,TRUE,740,NA,NA,nonword
16,40,inhabit,lexical_decision,TRUE,TRUE,574,7,1.532,low
16,41,woven,lexical_decision,TRUE,TRUE,476,5,1.518,low
16,42,denim,lexical_decision,TRUE,TRUE,421,5,1.532,low
16,43,zxcvb,lexical_decision,FALSE,TRUE,614,NA,NA,nonword
16,44,platter,lexical_decision,TRUE,TRUE,445,7,2.176,low
16,45,tipsy,lexical_decision,TRUE,FALSE,410,5,1.532,low
16,46,threp,lexical_decision,FALSE,FALSE,1183,NA,NA,nonword
16,47,blong,lexical_decision,FALSE,TRUE,1577,NA,NA,nonword
16,48,exert,lexical_decision,TRUE,TRUE,661,5,1.544,low
16,49,aided,lexical_decision,TRUE,TRUE,704,5,1.532,low
16,50,trilogy,lexical_decision,TRUE,TRUE,514,7,1.518,low
16,51,flirp,lexical_decision,FALSE,TRUE,1309,NA,NA,nonword
16,52,fphql,lexical_decision,FALSE,TRUE,629,NA,NA,nonword
16,53,bkgtl,lexical_decision,FALSE,TRUE,473,NA,NA,nonword
16,54,morning,lexical_decision,TRUE,TRUE,597,7,4.35,high
16,55,lbmwq,lexical_decision,FALSE,TRUE,591,NA,NA,nonword
16,56,believe,lexical_decision,TRUE,TRUE,530,7,4.504,high
16,57,tromple,lexical_decision,FALSE,FALSE,675,NA,NA,nonword
16,58,another,lexical_decision,TRUE,TRUE,676,7,4.415,high
16,59,splinth,lexical_decision,FALSE,FALSE,414,NA,NA,nonword
16,60,heaving,lexical_decision,TRUE,TRUE,489,7,1.505,low
16,61,ptbwx,lexical_decision,FALSE,TRUE,687,NA,NA,nonword
16,62,taunt,lexical_decision,TRUE,TRUE,692,5,1.518,low
16,63,snackle,lexical_decision,FALSE,FALSE,602,NA,NA,nonword
16,64,doing,lexical_decision,TRUE,TRUE,535,5,4.72,high
16,65,talking,lexical_decision,TRUE,TRUE,634,7,4.405,high
17,2,splinth,lexical_decision,FALSE,TRUE,1043,NA,NA,nonword
17,3,stend,lexical_decision,FALSE,FALSE,910,NA,NA,nonword
17,4,glarp,lexical_decision,FALSE,TRUE,888,NA,NA,nonword
17,5,ribbons,lexical_decision,TRUE,TRUE,661,7,2.176,low
17,6,ptbwx,lexical_decision,FALSE,TRUE,682,NA,NA,nonword
17,7,qwsdf,lexical_decision,FALSE,TRUE,543,NA,NA,nonword
17,8,believe,lexical_decision,TRUE,TRUE,720,7,4.504,high
17,9,sorry,lexical_decision,TRUE,TRUE,591,5,4.775,high
17,10,gkfjvmd,lexical_decision,FALSE,TRUE,545,NA,NA,nonword
17,11,where,lexical_decision,TRUE,TRUE,667,5,4.97,high
17,12,thought,lexical_decision,TRUE,TRUE,797,7,4.615,high
17,13,ploke,lexical_decision,FALSE,TRUE,880,NA,NA,nonword
17,14,kwilt,lexical_decision,FALSE,TRUE,1233,NA,NA,nonword
17,15,aided,lexical_decision,TRUE,TRUE,818,5,1.532,low
17,16,inhabit,lexical_decision,TRUE,TRUE,759,7,1.532,low
17,17,doing,lexical_decision,TRUE,TRUE,522,5,4.72,high
17,18,looking,lexical_decision,TRUE,TRUE,612,7,4.344,high
17,19,lbmwq,lexical_decision,FALSE,TRUE,626,NA,NA,nonword
17,20,knitted,lexical_decision,TRUE,TRUE,824,7,1.532,low
17,21,woven,lexical_decision,TRUE,TRUE,644,5,1.518,low
17,22,vqnfksp,lexical_decision,FALSE,TRUE,508,NA,NA,nonword
17,23,flirp,lexical_decision,FALSE,TRUE,1117,NA,NA,nonword
17,24,thing,lexical_decision,TRUE,TRUE,756,5,4.745,high
17,25,bcrztxl,lexical_decision,FALSE,TRUE,856,NA,NA,nonword
17,26,threp,lexical_decision,FALSE,TRUE,645,NA,NA,nonword
17,27,morning,lexical_decision,TRUE,TRUE,743,7,4.35,high
17,28,frosket,lexical_decision,FALSE,TRUE,1417,NA,NA,nonword
17,29,think,lexical_decision,TRUE,TRUE,1198,5,5.138,high
17,30,qwsdfge,lexical_decision,FALSE,TRUE,627,NA,NA,nonword
17,31,ptwxlbn,lexical_decision,FALSE,TRUE,816,NA,NA,nonword
17,32,trilogy,lexical_decision,TRUE,TRUE,886,7,1.518,low
17,33,exert,lexical_decision,TRUE,TRUE,615,5,1.544,low
17,34,brendle,lexical_decision,FALSE,FALSE,1383,NA,NA,nonword
17,35,trinity,lexical_decision,TRUE,TRUE,767,7,2.176,low
17,36,cjvgy,lexical_decision,FALSE,TRUE,607,NA,NA,nonword
17,37,bkgtl,lexical_decision,FALSE,TRUE,465,NA,NA,nonword
17,38,pasty,lexical_decision,TRUE,TRUE,1083,5,1.505,low
17,39,denim,lexical_decision,TRUE,FALSE,1420,5,1.532,low
17,40,glonick,lexical_decision,FALSE,TRUE,1530,NA,NA,nonword
17,41,talking,lexical_decision,TRUE,TRUE,736,7,4.405,high
17,42,tpszk,lexical_decision,FALSE,TRUE,814,NA,NA,nonword
17,43,doubles,lexical_decision,TRUE,TRUE,707,7,2.173,low
17,44,through,lexical_decision,TRUE,TRUE,839,7,4.448,high
17,45,right,lexical_decision,TRUE,TRUE,927,5,5.311,high
17,46,claster,lexical_decision,FALSE,FALSE,951,NA,NA,nonword
17,47,heaving,lexical_decision,TRUE,TRUE,840,7,1.505,low
17,48,going,lexical_decision,TRUE,TRUE,557,5,5.035,high
17,49,platter,lexical_decision,TRUE,TRUE,711,7,2.176,low
17,50,another,lexical_decision,TRUE,TRUE,675,7,4.415,high
17,51,blong,lexical_decision,FALSE,TRUE,801,NA,NA,nonword
17,52,tromple,lexical_decision,FALSE,TRUE,733,NA,NA,nonword
17,53,fphql,lexical_decision,FALSE,TRUE,588,NA,NA,nonword
17,54,nothing,lexical_decision,TRUE,TRUE,914,7,4.639,high
17,55,hmfjpwb,lexical_decision,FALSE,TRUE,799,NA,NA,nonword
17,56,zvxqrdt,lexical_decision,FALSE,TRUE,530,NA,NA,nonword
17,57,taunt,lexical_decision,TRUE,TRUE,725,5,1.518,low
17,58,maybe,lexical_decision,TRUE,TRUE,1254,5,4.674,high
17,59,sized,lexical_decision,TRUE,TRUE,699,5,1.518,low
17,60,tipsy,lexical_decision,TRUE,TRUE,873,5,1.532,low
17,61,brote,lexical_decision,FALSE,TRUE,786,NA,NA,nonword
17,62,snackle,lexical_decision,FALSE,TRUE,895,NA,NA,nonword
17,63,lxzctgr,lexical_decision,FALSE,TRUE,570,NA,NA,nonword
17,64,zxcvb,lexical_decision,FALSE,TRUE,545,NA,NA,nonword
17,65,plimber,lexical_decision,FALSE,TRUE,1081,NA,NA,nonword
18,2,going,lexical_decision,TRUE,TRUE,1180,5,5.035,high
18,3,woven,lexical_decision,TRUE,TRUE,3190,5,1.518,low
18,4,cjvgy,lexical_decision,FALSE,TRUE,848,NA,NA,nonword
18,5,hmfjpwb,lexical_decision,FALSE,TRUE,614,NA,NA,nonword
18,6,denim,lexical_decision,TRUE,TRUE,613,5,1.532,low
18,7,ploke,lexical_decision,FALSE,TRUE,1683,NA,NA,nonword
18,8,vqnfksp,lexical_decision,FALSE,TRUE,638,NA,NA,nonword
18,9,tpszk,lexical_decision,FALSE,TRUE,513,NA,NA,nonword
18,10,taunt,lexical_decision,TRUE,TRUE,581,5,1.518,low
18,11,right,lexical_decision,TRUE,FALSE,596,5,5.311,high
18,12,brendle,lexical_decision,FALSE,TRUE,4112,NA,NA,nonword
18,13,thing,lexical_decision,TRUE,TRUE,802,5,4.745,high
18,14,exert,lexical_decision,TRUE,TRUE,1114,5,1.544,low
18,15,doing,lexical_decision,TRUE,TRUE,504,5,4.72,high
18,16,bcrztxl,lexical_decision,FALSE,TRUE,547,NA,NA,nonword
18,17,frosket,lexical_decision,FALSE,FALSE,838,NA,NA,nonword
18,18,lxzctgr,lexical_decision,FALSE,TRUE,554,NA,NA,nonword
18,19,through,lexical_decision,TRUE,TRUE,538,7,4.448,high
18,20,tipsy,lexical_decision,TRUE,FALSE,516,5,1.532,low
18,21,sorry,lexical_decision,TRUE,TRUE,804,5,4.775,high
18,22,ptwxlbn,lexical_decision,FALSE,TRUE,1215,NA,NA,nonword
18,23,morning,lexical_decision,TRUE,TRUE,1878,7,4.35,high
18,24,threp,lexical_decision,FALSE,FALSE,1789,NA,NA,nonword
18,25,heaving,lexical_decision,TRUE,TRUE,1133,7,1.505,low
18,26,stend,lexical_decision,FALSE,FALSE,1046,NA,NA,nonword
18,27,plimber,lexical_decision,FALSE,FALSE,2601,NA,NA,nonword
18,28,brote,lexical_decision,FALSE,FALSE,1043,NA,NA,nonword
18,29,nothing,lexical_decision,TRUE,TRUE,796,7,4.639,high
18,30,glonick,lexical_decision,FALSE,TRUE,1793,NA,NA,nonword
18,31,lbmwq,lexical_decision,FALSE,TRUE,605,NA,NA,nonword
18,32,talking,lexical_decision,TRUE,TRUE,757,7,4.405,high
18,33,platter,lexical_decision,TRUE,TRUE,867,7,2.176,low
18,34,fphql,lexical_decision,FALSE,TRUE,613,NA,NA,nonword
18,35,pasty,lexical_decision,TRUE,TRUE,692,5,1.505,low
18,36,zvxqrdt,lexical_decision,FALSE,TRUE,907,NA,NA,nonword
18,37,maybe,lexical_decision,TRUE,TRUE,972,5,4.674,high
18,38,inhabit,lexical_decision,TRUE,TRUE,789,7,1.532,low
18,39,sized,lexical_decision,TRUE,TRUE,706,5,1.518,low
18,40,flirp,lexical_decision,FALSE,FALSE,1754,NA,NA,nonword
18,41,think,lexical_decision,TRUE,TRUE,779,5,5.138,high
18,42,gkfjvmd,lexical_decision,FALSE,TRUE,607,NA,NA,nonword
18,43,trilogy,lexical_decision,TRUE,TRUE,776,7,1.518,low
18,44,blong,lexical_decision,FALSE,FALSE,713,NA,NA,nonword
18,45,qwsdf,lexical_decision,FALSE,TRUE,706,NA,NA,nonword
18,46,tromple,lexical_decision,FALSE,FALSE,877,NA,NA,nonword
18,47,doubles,lexical_decision,TRUE,TRUE,1665,7,2.173,low
18,48,aided,lexical_decision,TRUE,TRUE,574,5,1.532,low
18,49,trinity,lexical_decision,TRUE,TRUE,644,7,2.176,low
18,50,where,lexical_decision,TRUE,TRUE,653,5,4.97,high
18,51,bkgtl,lexical_decision,FALSE,TRUE,674,NA,NA,nonword
18,52,glarp,lexical_decision,FALSE,TRUE,1022,NA,NA,nonword
18,53,zxcvb,lexical_decision,FALSE,TRUE,576,NA,NA,nonword
18,54,qwsdfge,lexical_decision,FALSE,TRUE,590,NA,NA,nonword
18,55,believe,lexical_decision,TRUE,TRUE,651,7,4.504,high
18,56,snackle,lexical_decision,FALSE,FALSE,784,NA,NA,nonword
